epoch,phase,node0_memfree_kb,global_memavailable_kb,top_rss_kb
1785939417,t2bx384,316523200,1323347712,618675712
1785939419,t2bx384,314135296,1323212864,617482368
1785939421,t2bx384,312214784,1321290048,619115008
1785939423,t2bx384,311810624,1320899904,619115008
1785939426,t2bx384,311537536,1320636352,619115008
1785939428,t2bx384,311176640,1320288640,619115008
1785939430,t2bx384,310909568,1320056064,619115008
1785939432,t2bx384,310659968,1319829888,619115008
1785939434,t2bx384,310273408,1319473344,619115008
1785939436,t2bx384,309973440,1319203392,619115008
1785939438,t2bx384,309761088,1319026432,619115008
1785939440,t2bx384,309583168,1318871872,619115008
1785939442,t2bx384,309424320,1318736192,619115008
1785939444,t2bx384,309275136,1318627776,619115008
1785939446,t2bx384,309289856,1318681920,619115008
1785939448,t2bx384,309187712,1318592320,619115008
1785939450,t2bx384,309184320,1318607808,619115008
1785939452,t2bx384,309105024,1318545344,619115008
1785939454,t2bx384,309012096,1318459328,619115008
1785939456,t2bx384,308966144,1318427904,619115008
1785939458,t2bx384,308945216,1318424384,619115008
1785939460,t2bx384,308953856,1318444864,619115008
1785939462,t2bx384,308944832,1318442944,619115008
1785939464,t2bx384,308949952,1318460608,619115008
1785939467,t2bx384,308961600,1318486144,619115008
1785939469,t2bx384,308864704,1318401408,619115008
1785939471,t2bx384,308913280,1318465280,619115008
1785939473,t2bx384,308888768,1318454656,619115008
1785939475,t2bx384,308900992,1318478080,619115008
1785939477,t2bx384,308999936,1318590656,619115008
1785939479,t2bx384,309180928,1318779776,619115008
1785939481,t2bx384,309309184,1318919424,619115008
1785939483,t2bx384,309355840,1318980928,619115008
1785939485,t2bx384,309344960,1318978432,619115008
1785939487,t2bx384,309311808,1318948480,619115008
1785939489,t2bx384,309198592,1318840192,619115008
1785939491,t2bx384,309091392,1318739776,619115008
1785939493,t2bx384,308895168,1318556032,619115008
1785939495,t2bx384,308666048,1318323136,619115008
1785939497,t2bx384,308531392,1318195840,619115008
1785939499,t2bx384,308467200,1318139264,619115008
1785939501,t2bx384,308165376,1317839296,619115008
1785939504,t2bx384,308161728,1317841280,619115008
1785939506,t2bx384,308146688,1317832320,619115008
1785939508,t2bx384,308108928,1317798464,619115008
1785939510,t2bx384,308100992,1317794752,619115008
1785939512,t2bx384,308232768,1317935616,619115008
1785939514,t2bx384,308280832,1317989184,619115008
1785939516,t2bx384,308290944,1318004160,619115008
1785939518,t2bx384,308183168,1317900544,619115008
1785939520,t2bx384,308256704,1317971200,619115008
1785939522,t2bx384,308332224,1318062592,619115008
1785939524,t2bx384,308340544,1318075392,619115008
1785939526,t2bx384,308349120,1318086016,619115008
1785939528,t2bx384,308339008,1318081984,619115008
1785939530,t2bx384,308242176,1317990848,619115008
1785939532,t2bx384,308290240,1318042176,619115008
1785939534,t2bx384,308227776,1317984192,619115008
1785939536,t2bx384,308363904,1318127872,619115008
1785939538,t2bx384,308226176,1317992640,619115008
1785939540,t2bx384,308283968,1318055680,619115008
1785939543,t2bx384,308324416,1318099968,619115008
1785939545,t2bx384,308235264,1318016000,619115008
1785939547,t2bx384,308310528,1318095168,619115008
1785939549,t2bx384,308486592,1318157568,619373056
1785939551,t2bx384,308441344,1318082368,619409920
1785939553,t2bx384,308453696,1317841152,619870720
1785939555,t2bx384,308491520,1317728768,620091904
1785939557,t2bx384,308468096,1317552384,620313088
1785939559,t2bx384,308501824,1317443584,620589568
1785939561,t2bx384,308602240,1317117760,621271552
1785939563,t2bx384,308649216,1316792896,621732352
1785939565,t2bx384,308673472,1316427968,622193152
1785939567,t2bx384,308697792,1315962944,622672384
1785939569,t2bx384,308669376,1315548992,623096320
1785939571,t2bx384,307941504,1314822208,623667712
1785939573,t2bx384,307397056,1314269568,624202240
1785939575,t2bx384,306836608,1313714560,624607744
1785939577,t2bx384,306328256,1313211200,625050112
1785939579,t2bx384,305888256,1312770048,625529344
1785939581,t2bx384,305450304,1312341440,625990144
1785939584,t2bx384,304989568,1311881344,626414080
1785939586,t2bx384,304579200,1311554176,626985472
1785939588,t2bx384,304260032,1311397504,627390976
1785939590,t2bx384,303908672,1311190080,627851776
1785939592,t2bx384,303639232,1311066432,628294144
1785939594,t2bx384,303230272,1310842048,628773376
1785939596,t2bx384,302760640,1310523456,629215744
1785939598,t2bx384,302397632,1310320896,629768704
1785939600,t2bx384,301971136,1310047424,630211072
1785939602,t2bx384,301471104,1309693568,630671872
1785939604,t2bx384,301084736,1309465856,631224832
1785939606,t2bx384,300623680,1309182784,631667200
1785939608,t2bx384,300205696,1308908736,627434240
1785939610,t2bx384,299925248,1308707456,627655424
1785939612,t2bx384,299711040,1308621184,627987200
1785939614,t2bx384,299248128,1308272576,628429568
1785939616,t2bx384,298888448,1308052096,628816640
1785939618,t2bx384,298513088,1307764480,629093120
1785939620,t2bx384,298274496,1307664000,629443328
1785939622,t2bx384,297898816,1307403456,629867264
1785939625,t2bx384,297533376,1307126976,630235904
1785939627,t2bx384,297240640,1306932224,630383360
1785939629,t2bx384,297015488,1306838464,630678272
1785939631,t2bx384,296555776,1306509184,631157504
1785939633,t2bx384,296172352,1306223744,631397120
1785939635,t2bx384,295733952,1305882432,631692032
1785939637,t2bx384,295379456,1305668928,632134400
1785939639,t2bx384,295156224,1305579200,632650496
1785939641,t2bx384,294882880,1305394944,632853248
1785939643,t2bx384,294564608,1305254656,633332480
1785939645,t2bx384,294254336,1305076672,634051328
1785939647,t2bx384,293737536,1304747584,634530560
1785939649,t2bx384,293357248,1304555136,634991360
1785939651,t2bx384,292875136,1304236608,635433728
1785939653,t2bx384,292405504,1303921664,635949824
1785939655,t2bx384,291811264,1303507328,636429056
1785939657,t2bx384,291325824,1303171328,636982016
1785939659,t2bx384,290889088,1302903936,637424384
1785939661,t2bx384,290520000,1302696000,637811456
1785939663,t2bx384,289948672,1302300032,638438144
1785939666,t2bx384,289555776,1302091520,638954240
1785939668,t2bx384,288987200,1301718144,639709952
1785939670,t2bx384,288516096,1301438656,635448960
1785939672,t2bx384,288261312,1301292032,635799168
1785939674,t2bx384,287772160,1300919936,636315264
1785939676,t2bx384,286941952,1297677184,635138112
1785939678,t2bx384,287448640,1296831424,638864576
1785939680,t2bx384,274853888,1284108608,653130944
1785939682,t2bx384,261606528,1266578944,669202816
1785939684,t2bx384,260973824,1265951616,669239680
1785939686,t2bx384,256371392,1228057536,675005952
1785939688,t2bx384,248707200,1208469696,681143808
1785939690,t2bx384,243587008,1198620672,685751808
1785939692,t2bx384,234407808,1179675328,694562304
1785939694,t2bx384,229899008,1175169664,698746368
1785939696,t2bx384,225151616,1168322688,703354368
1785939698,t2bx384,216204032,1159212864,712164864
1785939700,t2bx384,211833088,1154024896,716348928
1785939702,t2bx384,206908096,1149088960,721509888
1785939705,t2bx384,198037056,1140231104,729767424
1785939707,t2bx384,192089920,1133290560,735905280
1785939709,t2bx384,186679488,1127894976,740789760
1785939711,t2bx384,179650176,1117406272,747369984
1785939713,t2bx384,170593216,1107644800,756162048
1785939715,t2bx384,166076416,1103133824,760364544
1785939717,t2bx384,161480960,1093236416,764972544
1785939719,t2bx384,152689856,1084447552,773764608
1785939721,t2bx384,148361344,1080121216,777967104
1785939723,t2bx384,143345472,1075087360,782980608
1785939725,t2bx384,134320000,1066080704,791385600
1785939727,t2bx384,127659072,1059395328,798426624
1785939729,t2bx384,122796096,1054535168,803347968
1785939731,t2bx384,116481088,1048237184,808988160
1785939733,t2bx384,107394944,1039155008,817780224
1785939735,t2bx384,102895424,1034650304,821982720
1785939737,t2bx384,98348928,1030104064,826590720
1785939739,t2bx384,89570048,1021326848,835382784
1785939741,t2bx384,85338176,1017100096,840027648
1785939744,t2bx384,79538176,1011291136,845428224
1785939746,t2bx384,71424384,1003184000,853003776
1785939748,t2bx384,64151744,995903872,860560896
1785939750,t2bx384,59106304,990851072,865390080
1785939752,t2bx384,53405952,985164864,870606336
1785939754,t2bx384,44497984,976260672,879398400
1785939756,t2bx384,40350144,972117568,883600896
1785939758,t2bx384,35780544,967549120,888208896
1785939760,t2bx384,26901824,958660736,897000960
1785939762,t2bx384,22041024,953804224,902051328
1785939764,t2bx384,16812928,948569856,907415040
1785939766,t2bx384,14585920,944446976,914603520
1785939768,t2bx384,10015296,939311552,921515520
1785939770,t2bx384,10424192,939731840,921515520
1785939772,t2bx384,10169344,940440320,923432448
1785939774,t2bx384,10192256,932229952,932242944
1785939776,t2bx384,10018816,930203712,936224256
1785939778,t2bx384,10124736,930035072,936224256
1785939780,t2bx384,17622336,935495936,936224256
1785939783,t2bx384,16975232,934877248,936408576
1785939785,t2bx384,12006272,929801664,941016576
1785939787,t2bx384,9914944,922854656,949421568
1785939789,t2bx384,15433536,918232256,940740096
1785939791,t2bx384,17017280,912966080,933459456
1785939793,t2bx384,15306368,903636032,936316416
1785939795,t2bx384,14052608,895429440,944795136
1785939797,t2bx384,13180992,891107520,945237504
1785939799,t2bx384,15224640,886666752,940703232
1785939801,t2bx384,13168576,877687360,945440256
1785939803,t2bx384,15281216,873153728,941680128
1785939805,t2bx384,14686080,868878912,940795392
1785939807,t2bx384,14574528,860273024,942306816
1785939809,t2bx384,14332096,854766912,944629248
1785939811,t2bx384,15105344,849202176,943670784
1785939814,t2bx384,14287040,842796544,943080960
1785939816,t2bx384,12021376,835074432,948444672
1785939818,t2bx384,12374080,829469312,946546176
1785939820,t2bx384,17100032,825212736,938417664
1785939822,t2bx384,12769088,815780416,945901056
1785939824,t2bx384,14390080,812259392,943357440
1785939826,t2bx384,13325248,807005952,941237760
1785939828,t2bx384,14169472,798875904,942822912
1785939830,t2bx384,13432768,794205184,945477120
1785939832,t2bx384,15266368,788342016,942564864
1785939834,t2bx384,15122496,781328576,941090304
1785939836,t2bx384,12688640,774884224,946417152
1785939838,t2bx384,14294848,769813120,944868864
1785939840,t2bx384,14179968,763531776,946933248
1785939842,t2bx384,12254784,754945408,946896384
1785939844,t2bx384,15940928,750425856,943246848
1785939846,t2bx384,15912960,745985280,942822912
1785939848,t2bx384,13108224,737245376,949403136
1785939850,t2bx384,12903040,732762240,951596544
1785939853,t2bx384,14717760,728510272,947394048
1785939855,t2bx384,13884352,719770752,950287872
1785939857,t2bx384,14033152,715181760,950509056
1785939859,t2bx384,16171776,709690048,948407808
1785939861,t2bx384,13345280,705926080,950509056
1785939863,t2bx384,10192512,691820480,959467008
1785939865,t2bx384,12013888,684148416,960996864
1785939867,t2bx384,13123520,680119744,0
1785939869,t2bx384,83254144,809120256,0
1785939871,t2bx384,227378880,954952640,0
1785939873,t2bx384,240613824,979277760,0
1785939875,t3x384,292350912,1299584256,0
1785939877,t3x384,453347200,1588402240,0
1785939879,t3x384,492917312,1720943168,0
1785939881,t3x384,492916800,1720906048,0
1785939883,t3x384,492917184,1720903552,0
1785939885,t3x384,492917376,1720904256,0
1785939887,t3x384,492918080,1720845568,0
1785939889,t3x384,492915392,1720827840,0
1785939891,t3x384,492912576,1720812224,0
1785939893,t3x384,492833472,1720740672,0
1785939896,t3x384,492822720,1720727232,0
1785939898,t3x384,492822720,1720723392,0
1785939900,t3x384,492821952,1720691904,0
1785939902,t3x384,492812864,1720672640,0
1785939904,t3x384,492811136,1720649024,0
1785939906,t3x384,492812480,1720290048,110592
1785939908,t3x384,492812992,1720278144,147456
1785939910,t3x384,492814208,1720187072,147456
1785939912,t3x384,492797760,1719827840,608256
1785939914,t3x384,492798912,1719628160,774144
1785939916,t3x384,492799296,1718984256,1253376
1785939918,t3x384,492799488,1718035584,1972224
1785939920,t3x384,492798720,1718651328,423936
1785939922,t3x384,492798592,1718203008,516096
1785939924,t3x384,492790400,1717697152,552960
1785939926,t3x384,492790528,1717289024,681984
1785939928,t3x384,492697472,1716859072,866304
1785939930,t3x384,492691328,1715498112,1124352
1785939932,t3x384,492689088,1711707840,1179648
1785939934,t3x384,492687616,1710315584,1279360
1785939936,t3x384,492683136,1709775296,1389952
1785939938,t3x384,492683520,1709224640,1500544
1785939940,t3x384,492678912,1708626240,1611136
1785939943,t3x384,492676608,1708061632,1721728
1785939945,t3x384,492672000,1707271104,1832320
1785939947,t3x384,492668096,1706805568,1942912
1785939949,t3x384,492664960,1706219648,2053504
1785939951,t3x384,492661888,1705612608,2182528
1785939953,t3x384,492659328,1704877824,2274688
1785939955,t3x384,492657088,1704202688,2385280
1785939957,t3x384,492654592,1703698496,2495872
1785939959,t3x384,492652224,1703056576,2624896
1785939961,t3x384,492548480,1702440064,2735488
1785939963,t3x384,492546368,1701993792,2846080
1785939965,t3x384,492544192,1701415168,2956672
1785939967,t3x384,492541376,1701105664,3067264
1785939969,t3x384,492538368,1700838784,3177856
1785939971,t3x384,492536064,1700467968,3270016
1785939973,t3x384,492532992,1700066240,3380608
1785939975,t3x384,492527040,1699681472,3491200
1785939977,t3x384,492526656,1699289280,3601792
1785939979,t3x384,492523968,1698895360,3712384
1785939981,t3x384,492520704,1698432896,3822976
1785939983,t3x384,492517824,1696939456,4541824
1785939985,t3x384,492514944,1694067008,4869952
1785939987,t3x384,492511680,1693980032,4915200
1785939989,t3x384,492508416,1692972096,5260544
1785939992,t3x384,492509440,1707690880,1213120
1785939994,t3x384,474483264,1686756480,36134208
1785939996,t3x384,437695616,1635707584,107065728
1785939998,t3x384,399001664,1596896256,180523136
1785940000,t3x384,362758144,1559523520,253641088
1785940002,t3x384,325214208,1519618560,326764544
1785940004,t3x384,291471168,1486747264,402923520
1785940006,t3x384,255296704,1448522752,475079296
1785940008,t3x384,228025408,1420150976,527206336
1785940010,t3x384,227629056,1413827072,533528512
1785940012,t3x384,234216384,1412288384,535319168
1785940014,t3x384,238909120,1405837312,541559744
1785940016,t3x384,243481792,1401030912,545041344
1785940018,t3x384,250591424,1401544320,543617088
1785940020,t3x384,255342464,1394775040,551076224
1785940022,t3x384,260090944,1389376384,556433664
1785940024,t3x384,267127936,1389909760,555065216
1785940026,t3x384,271552768,1381065728,564634240
1785940028,t3x384,278642752,1381562688,563283520
1785940031,t3x384,283405440,1374947072,570724224
1785940033,t3x384,289605120,1371696512,571457024
1785940035,t3x384,295195072,1366635136,578961472
1785940037,t3x384,302235584,1365113792,579641088
1785940039,t3x384,306864448,1358416960,587119872
1785940041,t3x384,313928512,1356856704,587836864
1785940043,t3x384,318664640,1349228096,597276800
1785940045,t3x384,325472960,1347686400,598737920
1785940047,t3x384,331509120,1341826112,600944640
1785940049,t3x384,337037056,1334793728,610550464
1785940051,t3x384,337964480,1332059776,609163072
1785940053,t3x384,334568000,1328147136,617136256
1785940055,t3x384,333179584,1326772736,618532224
1785940057,t3x384,330908992,1326147520,619313600
1785940059,t3x384,329180352,1324914240,619139776
1785940061,t3x384,329200896,1324771392,619139776
1785940063,t3x384,329200320,1324560320,619139776
1785940065,t3x384,329225856,1324428992,619139776
1785940067,t3x384,329254272,1324246592,619139776
1785940069,t3x384,329271168,1323954816,619139776
1785940072,t3x384,329295552,1323805696,619139776
1785940074,t3x384,329298240,1323640896,619139776
1785940076,t3x384,329299392,1323479936,619139776
1785940078,t3x384,329322816,1323402112,619139776
1785940080,t3x384,329331200,1323231232,619139776
1785940082,t3x384,329342784,1323143744,619139776
1785940084,t3x384,329357760,1322960128,619139776
1785940086,t3x384,329204992,1322813952,619139776
1785940088,t3x384,329059840,1322648192,619139776
1785940090,t3x384,328849536,1322438144,619139776
1785940092,t3x384,328670400,1322250240,619139776
1785940094,t3x384,328372544,1321968576,619139776
1785940096,t3x384,328124160,1321713984,619139776
1785940098,t3x384,327772864,1321362944,619139776
1785940100,t3x384,327457280,1321047744,619139776
1785940102,t3x384,327142528,1320733440,619139776
1785940104,t3x384,326779072,1320370240,619139776
1785940106,t3x384,326406656,1319998400,619139776
1785940108,t3x384,326066176,1319658176,619139776
1785940110,t3x384,325698752,1319291520,619139776
1785940113,t3x384,325338688,1318932864,619139776
1785940115,t3x384,325026304,1318619264,619139776
1785940117,t3x384,324832704,1318422848,619139776
1785940119,t3x384,324622080,1318212224,619139776
1785940121,t3x384,324514176,1318106112,619139776
1785940123,t3x384,324453696,1318046656,619139776
1785940125,t3x384,324341504,1317934592,619139776
1785940127,t3x384,324309184,1317896832,619139776
1785940129,t3x384,324285056,1317875264,619139776
1785940131,t3x384,324282688,1317870272,619139776
1785940133,t3x384,324245888,1317833600,619139776
1785940135,t3x384,324317120,1317904960,619139776
1785940137,t3x384,324382592,1317970944,619139776
1785940139,t3x384,324444288,1318032640,619139776
1785940141,t3x384,324410304,1318000000,619139776
1785940143,t3x384,324384192,1317974272,619139776
1785940145,t3x384,324342144,1317932160,619139776
1785940147,t3x384,324279616,1317869696,619139776
1785940149,t3x384,324272832,1317864448,619139776
1785940152,t3x384,324265664,1317856320,619139776
1785940154,t3x384,324221248,1317812160,619139776
1785940156,t3x384,324233792,1317825536,619139776
1785940158,t3x384,324280384,1317872128,619139776
1785940160,t3x384,324351872,1317944192,619139776
1785940162,t3x384,324381248,1317973632,619139776
1785940164,t3x384,324349056,1317941632,619139776
1785940166,t3x384,324291072,1317883712,619139776
1785940168,t3x384,324257728,1317851328,619139776
1785940170,t3x384,324329856,1317924096,619139776
1785940172,t3x384,324288768,1317883264,619139776
1785940174,t3x384,324296832,1317940352,619526848
1785940176,t3x384,324002624,1317756352,619969216
1785940178,t3x384,323834496,1317678464,620245696
1785940180,t3x384,323552768,1317511936,620485312
1785940182,t3x384,323354496,1317488960,620909248
1785940184,t3x384,322997824,1317330560,621425344
1785940186,t3x384,322397504,1316854336,621886144
1785940188,t3x384,321731776,1316405568,622512832
1785940191,t3x384,321066240,1315973376,623102656
1785940193,t3x384,320511296,1315590272,623508160
1785940195,t3x384,319840320,1315128128,623968960
1785940197,t3x384,319232256,1314688576,624485056
1785940199,t3x384,318647936,1314297728,624964288
1785940201,t3x384,317965696,1313810048,625572544
1785940203,t3x384,317344384,1313366592,626199232
1785940205,t3x384,316546624,1312811200,626991808
1785940207,t3x384,315947776,1312385408,627489472
1785940209,t3x384,315462656,1312101888,627931840
1785940211,t3x384,314968640,1311777856,628447936
1785940213,t3x384,314425280,1311394560,628945600
1785940215,t3x384,313753728,1310940800,629498560
1785940217,t3x384,313273728,1310646144,629996224
1785940219,t3x384,312770944,1310357952,630604480
1785940221,t3x384,312362624,1310166848,631046848
1785940223,t3x384,311970048,1309952768,631599808
1785940225,t3x384,311509440,1309672640,627299584
1785940227,t3x384,311021184,1309324672,627815680
1785940229,t3x384,310616960,1309070656,628239616
1785940232,t3x384,310318400,1308891008,628534528
1785940234,t3x384,309809728,1308501056,629105920
1785940236,t3x384,309499648,1308331904,629474560
1785940238,t3x384,309033408,1308040192,629898496
1785940240,t3x384,308520640,1307666496,630451456
1785940242,t3x384,308196224,1307496384,630838528
1785940244,t3x384,307819840,1307258624,631225600
1785940246,t3x384,307520128,1307078848,631465216
1785940248,t3x384,307357184,1307074816,631907584
1785940250,t3x384,306919104,1306747328,632202496
1785940252,t3x384,306566080,1306557824,632663296
1785940254,t3x384,306105664,1306267840,633013504
1785940256,t3x384,305667840,1305995392,633492736
1785940258,t3x384,305113024,1305680832,634137856
1785940260,t3x384,304579008,1305302592,634672384
1785940262,t3x384,304063680,1304990016,635317504
1785940264,t3x384,303527104,1304691776,635833600
1785940266,t3x384,302954624,1304294976,636460288
1785940268,t3x384,302559168,1304113280,637031680
1785940271,t3x384,302106496,1303847936,637713664
1785940273,t3x384,301630016,1303594944,638321920
1785940275,t3x384,301168384,1303348416,638801152
1785940277,t3x384,300684352,1303043264,639335680
1785940279,t3x384,300126400,1302690752,635219712
1785940281,t3x384,299811136,1302557568,635662080
1785940283,t3x384,299397696,1302301120,636104448
1785940285,t3x384,298501376,1298339072,636041600
1785940287,t3x384,297077888,1296228096,641350016
1785940289,t3x384,282072128,1281147264,656611712
1785940291,t3x384,270784192,1265576640,670287936
1785940293,t3x384,269358528,1258072768,671539328
1785940295,t3x384,265705664,1227610496,673917056
1785940297,t3x384,260798400,1171235136,677861504
1785940299,t3x384,255741888,1156966528,682469504
1785940301,t3x384,248085760,1144698560,690284672
1785940303,t3x384,244080256,1140693184,693805184
1785940305,t3x384,237145792,1133762368,700090496
1785940307,t3x384,232570624,1129191424,704292992
1785940309,t3x384,227832064,1124457344,708900992
1785940312,t3x384,223171776,1119788352,713785472
1785940314,t3x384,218422080,1115041984,718375040
1785940316,t3x384,209842752,1106467392,726503552
1785940318,t3x384,205454720,1102082752,730706048
1785940320,t3x384,200405952,1097038528,735314048
1785940322,t3x384,195962432,1092588032,739498112
1785940324,t3x384,191016320,1087642816,744106112
1785940326,t3x384,181945472,1078573632,752916608
1785940328,t3x384,177544192,1074161536,757100672
1785940330,t3x384,172676544,1069310336,761708672
1785940332,t3x384,168259072,1064896832,765911168
1785940334,t3x384,163394240,1060036224,770519168
1785940336,t3x384,155606912,1052213120,778555520
1785940338,t3x384,151588608,1048192768,782278784
1785940340,t3x384,145243776,1041865152,788103296
1785940342,t3x384,140941440,1037555648,792305792
1785940344,t3x384,140884352,1037501120,792305792
1785940346,t3x384,133321216,1029930112,800268416
1785940348,t3x384,129500032,1026113664,804046976
1785940350,t3x384,123282560,1015311552,809908352
1785940353,t3x384,119232704,1011266112,814110848
1785940355,t3x384,114661632,1006699264,818718848
1785940357,t3x384,109641792,1001670720,824174720
1785940359,t3x384,105333248,997353920,828598400
1785940361,t3x384,97190848,989228416,836302976
1785940363,t3x384,93029632,985070464,840487040
1785940365,t3x384,88540416,980564224,845095040
1785940367,t3x384,84377984,976394432,849297536
1785940369,t3x384,79789696,971809216,853905536
1785940371,t3x384,71104768,963128256,862716032
1785940373,t3x384,67029184,959032704,866900096
1785940375,t3x384,62204224,954223424,871508096
1785940377,t3x384,57985536,950007552,875710592
1785940379,t3x384,53316544,945342784,880318592
1785940381,t3x384,46027328,938033088,888023168
1785940383,t3x384,41914432,933923072,891875456
1785940385,t3x384,35261312,927284096,897921152
1785940387,t3x384,30784256,922808640,902123648
1785940389,t3x384,25734080,917759040,906731648
1785940391,t3x384,21493568,913520192,910915712
1785940394,t3x384,19450496,911468672,913533056
1785940396,t3x384,12940928,904961792,919726208
1785940398,t3x384,10912320,900561728,923910272
1785940400,t3x384,21050944,911451648,928518272
1785940402,t3x384,15111488,902361984,937328768
1785940404,t3x384,12512640,897959936,941531264
1785940406,t3x384,12011392,894110976,946139264
1785940408,t3x384,10115904,891019840,949364864
1785940410,t3x384,10146944,891054912,949364864
1785940412,t3x384,10155264,890959552,949364864
1785940414,t3x384,11439296,890008448,950304896
1785940425,t3x384,9914176,886252224,953991296
1785940427,t3x384,14274432,878863808,952019072
1785940429,t3x384,18267456,873541568,943982720
1785940431,t3x384,14880960,866382592,950691968
1785940433,t3x384,13391424,862926080,951890048
1785940435,t3x384,13987264,858051648,952037504
1785940438,t3x384,15032640,853762560,946397312
1785940440,t3x384,15039744,848622336,950157440
1785940442,t3x384,13774528,840149440,952111232
1785940444,t3x384,13135104,836786624,952516736
1785940446,t3x384,14573248,831118336,951060608
1785940448,t3x384,14492096,827461760,949198976
1785940450,t3x384,12100736,822283520,953475200
1785940452,t3x384,16825152,816851904,948756608
1785940454,t3x384,14198400,812083392,952019072
1785940456,t3x384,15387264,810064064,948332672
1785940458,t3x384,13226880,805315648,952535168
1785940460,t3x384,15893376,801581952,946600064
1785940462,t3x384,15969152,796570176,950175872
1785940464,t3x384,14638272,787855104,949475456
1785940466,t3x384,12571456,779316544,954138752
1785940468,t3x384,13715328,774413248,952313984
1785940470,t3x384,15406464,770116736,948682880
1785940472,t3x384,14276416,765233984,951300224
1785940474,t3x384,16308288,761290240,946931840
1785940476,t3x384,12019840,752352576,954378368
1785940479,t3x384,14712192,748229568,951539840
1785940481,t3x384,14846656,743670656,949383296
