epoch,phase,node0_memfree_kb,global_memavailable_kb,top_rss_kb
1785944316,f2t3_368000,217532544,1119524608,715543552
1785944318,f2t3_368000,208974784,1110948736,724169728
1785944320,f2t3_368000,204344576,1106337856,728372224
1785944322,f2t3_368000,199852992,1101851520,732777472
1785944324,f2t3_368000,195515264,1097505472,736961536
1785944326,f2t3_368000,190241792,1092221696,742435840
1785944328,f2t3_368000,181897216,1083871168,749974528
1785944330,f2t3_368000,177537984,1079516864,754177024
1785944332,f2t3_368000,172957504,1074937792,758600704
1785944334,f2t3_368000,165358528,1067304128,766489600
1785944336,f2t3_368000,160160896,1062122752,771410944
1785944338,f2t3_368000,155234176,1057209664,775834624
1785944340,f2t3_368000,150899776,1052876544,780018688
1785944342,f2t3_368000,145907392,1047873216,785511424
1785944344,f2t3_368000,142089408,1044068800,788608000
1785944346,f2t3_368000,137776000,1039760704,792810496
1785944348,f2t3_368000,133424704,1035403136,797234176
1785944350,f2t3_368000,124870080,1022443200,805823488
1785944353,f2t3_368000,120566656,1018140800,810025984
1785944355,f2t3_368000,116159744,1013740992,814449664
1785944357,f2t3_368000,111823360,1009386432,819297280
1785944359,f2t3_368000,105747008,1003312448,825084928
1785944361,f2t3_368000,98572032,996151424,831683584
1785944363,f2t3_368000,94252736,991834176,835886080
1785944365,f2t3_368000,89916032,987501248,840309760
1785944367,f2t3_368000,81622912,979179968,848899072
1785944369,f2t3_368000,77252672,974824448,853101568
1785944371,f2t3_368000,72695104,970267008,857525248
1785944373,f2t3_368000,68042752,965616896,862483456
1785944375,f2t3_368000,62155200,959718400,868215808
1785944377,f2t3_368000,55261952,952841664,874740736
1785944379,f2t3_368000,51150592,948737472,878943232
1785944381,f2t3_368000,46673152,944256064,883366912
1785944383,f2t3_368000,38184704,935767488,891974656
1785944385,f2t3_368000,34095936,931680704,896177152
1785944387,f2t3_368000,29686336,927271872,900582400
1785944390,f2t3_368000,25513088,923091264,904766464
1785944392,f2t3_368000,23114496,920682176,907734016
1785944394,f2t3_368000,17104000,914689536,913374208
1785944396,f2t3_368000,12910912,910488832,917576704
1785944398,f2t3_368000,10569984,901320256,922424320
1785944400,f2t3_368000,20896000,913656896,930589696
1785944402,f2t3_368000,16075840,908839680,934773760
1785944404,f2t3_368000,12308288,904699904,939179008
1785944406,f2t3_368000,9961216,896876480,947694592
1785944408,f2t3_368000,10124864,897062592,947694592
1785944410,f2t3_368000,10163840,897098304,947694592
1785944412,f2t3_368000,10164864,897078272,947694592
1785944414,f2t3_368000,12005440,896401920,948671488
1785944416,f2t3_368000,10109888,893805760,950477824
1785944418,f2t3_368000,10125888,893759360,950477824
1785944420,f2t3_368000,10167168,893793920,950477824
1785944422,f2t3_368000,10172800,893811008,950477824
1785944424,f2t3_368000,12548608,892298944,951970816
1785944426,f2t3_368000,11025856,887683264,954883072
1785944429,f2t3_368000,18292736,879020416,945906688
1785944431,f2t3_368000,15527872,873720320,940782592
1785944433,f2t3_368000,15418048,869178368,945206272
1785944435,f2t3_368000,12542080,861115712,952099840
1785944437,f2t3_368000,16142528,856425856,947749888
1785944439,f2t3_368000,15255360,853269312,947215360
1785944441,f2t3_368000,13191488,848438272,951417856
1785944443,f2t3_368000,14656256,842486720,948339712
1785944445,f2t3_368000,14112256,836292096,949132288
1785944447,f2t3_368000,14648448,831473472,949906432
1785944449,f2t3_368000,15186432,827431296,945593344
1785944451,f2t3_368000,14543744,822519616,949777408
1785944453,f2t3_368000,13874368,819081152,950127616
1785944455,f2t3_368000,14688064,814205760,950127616
1785944457,f2t3_368000,15276224,810548864,946422784
1785944459,f2t3_368000,13725568,800952960,951178240
1785944461,f2t3_368000,13065984,792784576,951933952
1785944463,f2t3_368000,14524928,788949248,949058560
1785944465,f2t3_368000,13747904,783820032,949629952
1785944468,f2t3_368000,15178112,780260416,947676160
1785944470,f2t3_368000,12547904,773753792,952228864
1785944472,f2t3_368000,13991360,766839232,950883328
1785944474,f2t3_368000,14864640,763232832,947454976
1785944476,f2t3_368000,13905280,758195200,950938624
1785944478,f2t3_368000,13511744,750001536,951731200
1785944480,f2t3_368000,13260864,745955968,951731200
1785944482,f2t3_368000,14218496,740855872,950514688
1785944484,f2t3_368000,14147456,736617344,948302848
1785944486,f2t3_368000,14502720,732139200,946865152
1785944488,f2t3_368000,12668288,723761088,951620608
1785944490,f2t3_368000,15397504,719176000,949150720
1785944492,f2t3_368000,14082688,715028096,946938880
1785944494,f2t3_368000,12117568,709232576,952339456
1785944496,f2t3_368000,15112512,703600896,948560896
1785944498,f2t3_368000,14474112,701427648,949132288
1785944500,f2t3_368000,11140032,680562176,955675648
1785944502,f2t3_368000,11979520,663855040,956560384
1785944504,f2t3_368000,14094656,655651904,954588160
1785944507,f2t3_368000,13448512,646097536,957260800
1785944509,f2t3_368000,34104896,667502144,0
1785944511,f2t3_368000,234831872,931463552,0
1785944513,f2t3_368000,257606912,954849792,0
1785944515,f2t3_368000,273271488,1135737088,0
