avg_allocated_delta_bytes,avg_allocated_end_bytes,avg_allocated_start_bytes,avg_peak_allocated_bytes,avg_peak_allocated_delta_bytes,avg_peak_reserved_bytes,avg_peak_reserved_delta_bytes,avg_process_rss_delta_bytes,avg_process_rss_end_bytes,avg_process_rss_start_bytes,avg_process_virtual_memory_delta_bytes,avg_process_virtual_memory_end_bytes,avg_process_virtual_memory_start_bytes,avg_reserved_delta_bytes,avg_reserved_end_bytes,avg_reserved_start_bytes,avg_reserved_unallocated_bytes,max_global_peak_allocated_after_bytes,max_global_peak_reserved_after_bytes,max_peak_allocated_bytes,max_peak_reserved_bytes,max_process_rss_end_bytes,max_process_rss_peak_end_bytes,max_process_virtual_memory_end_bytes,name,raw_samples,samples,warmup_samples_skipped
786432.0,6819418112.0,6818631680.0,6819418112.0,786432.0,85215674368.0,0.0,0.0,205885603840.0,205885603840.0,0.0,742005473280.0,742005473280.0,0.0,85215674368.0,85215674368.0,78396256256.0,6819418112,85215674368,6819418112,85215674368,205885603840,213280882688,742005473280,lf.data.next,6,1,5
512.0,13569363968.0,13569363456.0,13570395648.0,1032192.0,85215674368.0,0.0,0.0,206003961856.0,206003961856.0,0.0,742006128640.0,742006128640.0,0.0,85215674368.0,85215674368.0,71645278720.0,13570395648,85215674368,13570395648,85215674368,206003961856,213280882688,742006128640,lf.grad_clip,6,1,5
0.0,6818631680.0,6818631680.0,6818631680.0,0.0,85215674368.0,0.0,0.0,205885603840.0,205885603840.0,0.0,742005473280.0,742005473280.0,0.0,85215674368.0,85215674368.0,78397042688.0,6818631680,85215674368,6818631680,85215674368,205885603840,213280882688,742005473280,lf.inputs.prepare,6,1,5
0.0,6818631680.0,6818631680.0,6818631936.0,256.0,85215674368.0,0.0,0.0,206174683136.0,206174683136.0,0.0,742006128640.0,742006128640.0,0.0,85215674368.0,85215674368.0,78397042432.0,6818632192,85215674368,6818632192,85215674368,206174683136,213280882688,742006128640,lf.log_save_eval,7,2,5
0.0,13569363968.0,13569363968.0,13636472832.0,67108864.0,85215674368.0,0.0,-21739227.42857143,205950559378.2857,205972298605.7143,0.0,742005407744.0,742005407744.0,0.0,85215674368.0,85215674368.0,71579201536.0,13636472832,85215674368,13636472832,85215674368,206174683136,213280882688,742006128640,lf.optimizer.step,12,7,5
0.0,13569363968.0,13569363968.0,13569363968.0,0.0,85215674368.0,0.0,0.0,206174683136.0,206174683136.0,0.0,742006128640.0,742006128640.0,0.0,85215674368.0,85215674368.0,71646310400.0,13569363968,85215674368,13569363968,85215674368,206174683136,213280882688,742006128640,lf.scheduler.step,6,1,5
6750732800.0,13569364480.0,6818631680.0,73546020352.0,66727388672.0,85215674368.0,0.0,118358016.0,206003961856.0,205885603840.0,655360.0,742006128640.0,742005473280.0,0.0,85215674368.0,85215674368.0,11669654016.0,73546020352,85215674368,73546020352,85215674368,206003961856,213280882688,742006128640,lf.step.total,6,1,5
-19875111424.0,13842059776.0,33717171200.0,73546020352.0,39828849152.0,85215674368.0,0.0,0.0,206003961856.0,206003961856.0,0.0,742006128640.0,742006128640.0,0.0,85215674368.0,85215674368.0,11669654016.0,73546020352,85215674368,73546020352,85215674368,206003961856,213280882688,742006128640,step.backward,6,1,5
26898539520.0,33717171200.0,6818631680.0,63723485184.0,56904853504.0,85215674368.0,0.0,118358016.0,206003961856.0,205885603840.0,0.0,742005473280.0,742005473280.0,0.0,85215674368.0,85215674368.0,21492189184.0,63723485184,85215674368,63723485184,85215674368,206003961856,213280882688,742005473280,step.forward,6,1,5
