#epoch	anon	shmem	unevict	memfree	file	avail
1784976020	3.2	0.5	3.7	726.6	194.0	920.1
1784976022	3.3	0.5	3.8	726.6	194.0	920.1
1784976024	3.3	0.5	3.8	726.6	194.0	920.0
1784976026	3.6	0.5	4.1	726.4	194.0	919.8
1784976028	3.8	0.5	4.3	726.2	194.0	919.7
1784976030	4.9	0.5	5.5	725.8	194.0	919.2
1784976032	5.6	0.5	6.2	725.6	194.0	919.1
1784976034	5.8	0.5	6.3	725.6	194.0	919.0
1784976036	5.9	0.5	6.4	725.5	194.0	919.0
1784976038	5.9	0.5	6.4	725.5	194.0	919.0
1784976040	5.9	0.5	6.5	725.5	194.0	918.9
1784976042	6.0	0.5	6.5	725.5	194.0	918.9
1784976044	6.0	0.5	6.5	725.4	194.0	918.9
1784976046	6.0	0.5	6.5	725.5	194.0	918.9
1784976048	6.0	0.5	6.6	725.4	194.0	918.8
1784976050	9.6	0.5	10.2	723.3	194.0	916.8
1784976052	10.7	0.5	11.2	722.4	194.0	915.8
1784976054	11.3	0.5	11.8	721.8	194.0	915.2
1784976056	11.8	0.5	12.4	721.0	194.0	914.4
1784976058	12.2	0.5	12.8	720.4	194.0	913.8
1784976060	12.1	0.5	12.6	720.4	194.0	913.9
1784976062	12.2	0.5	12.8	720.0	194.0	913.4
1784976064	13.0	0.5	13.5	719.5	194.0	912.9
1784976066	12.9	0.5	13.4	719.5	194.0	912.9
1784976068	13.2	0.5	13.7	719.2	194.0	912.7
1784976070	13.4	0.5	13.9	719.1	194.0	912.5
1784976072	13.7	0.5	14.2	718.8	194.0	912.3
1784976074	13.6	0.5	14.2	718.7	194.0	912.1
1784976076	13.9	0.5	14.4	718.5	194.0	912.0
1784976078	12.4	0.5	12.9	720.0	194.0	913.5
1784976080	12.3	0.5	12.9	720.0	194.0	913.5
1784976082	12.3	0.5	12.9	719.9	194.1	913.5
1784976084	3.5	0.5	4.0	728.3	194.2	922.0
1784976086	3.5	0.5	4.1	728.1	194.2	921.8
1784976088	3.5	0.5	4.1	727.7	194.2	921.4
1784976090	3.7	0.5	4.2	727.2	194.2	920.9
1784976092	3.8	0.5	4.3	726.8	194.2	920.5
1784976094	5.1	0.6	5.8	724.6	194.7	918.7
1784976096	4.5	0.6	5.1	725.0	194.7	919.1
1784976098	5.2	0.6	5.8	724.4	194.7	918.5
1784976100	5.5	0.6	6.1	723.8	194.7	917.9
1784976102	5.6	0.6	6.2	723.4	194.7	917.5
1784976104	5.8	0.6	6.4	723.0	194.7	917.1
1784976106	5.9	0.6	6.6	722.8	194.7	916.9
1784976108	6.1	0.6	6.7	722.6	194.7	916.6
1784976110	6.3	0.6	6.9	722.2	194.7	916.3
1784976112	6.5	0.6	7.1	722.0	194.7	916.0
1784976114	7.0	0.6	7.7	721.5	194.7	915.6
1784976116	6.9	0.6	7.5	721.4	194.9	915.7
1784976118	4.2	0.6	4.8	723.8	195.1	918.3
1784976120	4.2	0.6	4.8	723.4	195.9	918.6
1784976122	4.1	0.6	4.7	723.4	195.9	918.7
1784976124	4.1	0.6	4.7	723.3	195.9	918.6
1784976126	4.1	0.6	4.7	723.4	195.9	918.6
1784976128	4.1	0.6	4.7	723.3	195.9	918.6
1784976130	4.1	0.6	4.7	723.2	195.9	918.5
1784976132	4.1	0.6	4.7	723.2	195.9	918.5
1784976134	4.1	0.6	4.7	723.1	195.9	918.4
1784976136	4.1	0.6	4.7	722.9	195.9	918.2
1784976138	4.1	0.6	4.7	723.0	195.9	918.3
1784976140	4.1	0.6	4.7	723.0	195.9	918.3
1784976142	4.1	0.6	4.7	722.9	195.9	918.2
1784976144	4.1	0.6	4.7	723.2	195.9	918.4
1784976146	4.1	0.6	4.7	723.2	195.9	918.5
1784976148	4.1	0.6	4.7	723.1	195.9	918.4
1784976150	4.1	0.6	4.7	723.3	195.9	918.6
1784976152	4.1	0.6	4.7	723.3	195.9	918.6
1784976154	4.1	0.6	4.7	723.2	195.9	918.4
1784976156	4.1	0.6	4.7	723.1	195.9	918.4
1784976158	4.1	0.6	4.7	722.9	195.9	918.2
1784976160	4.1	0.6	4.7	722.9	195.9	918.1
1784976162	4.1	0.6	4.7	723.2	195.9	918.4
1784976164	4.1	0.6	4.7	723.1	195.9	918.4
1784976166	4.1	0.6	4.7	723.3	195.9	918.6
1784976168	4.1	0.6	4.7	723.3	195.9	918.6
1784976170	4.1	0.6	4.7	723.3	195.9	918.5
1784976172	4.1	0.6	4.7	723.2	195.9	918.4
1784976174	4.1	0.6	4.7	723.1	195.9	918.4
1784976176	4.1	0.6	4.7	722.9	195.9	918.2
1784976178	4.1	0.6	4.7	723.2	195.9	918.5
1784976180	4.1	0.6	4.7	723.2	195.9	918.5
1784976182	4.1	0.6	4.7	723.2	195.9	918.5
1784976184	4.1	0.6	4.7	723.1	195.9	918.4
1784976186	4.1	0.6	4.7	723.2	195.9	918.5
1784976188	4.1	0.6	4.7	723.1	195.9	918.4
1784976190	4.1	0.6	4.7	723.1	195.9	918.3
1784976192	4.1	0.6	4.7	723.2	195.9	918.5
1784976194	4.1	0.6	4.7	723.1	195.9	918.4
1784976196	4.1	0.6	4.7	723.0	195.9	918.3
1784976198	4.1	0.6	4.7	722.9	195.9	918.2
1784976200	4.1	0.6	4.7	722.9	195.9	918.1
1784976202	4.1	0.6	4.7	723.0	195.9	918.3
1784976204	4.1	0.6	4.7	723.0	195.9	918.3
1784976206	4.1	0.6	4.7	722.9	195.9	918.2
1784976208	4.1	0.6	4.7	722.9	195.9	918.2
1784976210	4.1	0.6	4.7	722.8	195.9	918.1
1784976212	4.1	0.6	4.8	722.7	195.9	918.0
1784976215	4.1	0.6	4.7	722.8	195.9	918.1
1784976217	4.1	0.6	4.7	722.9	195.9	918.2
1784976219	4.4	0.6	5.1	722.6	196.2	918.2
1784976221	8.0	0.6	8.6	715.6	199.8	914.7
1784976223	11.6	0.6	12.2	708.5	203.3	911.2
1784976225	15.2	0.6	15.8	701.4	206.9	907.6
1784976227	18.8	0.6	19.4	694.3	210.4	904.1
1784976229	22.4	0.6	23.0	687.1	214.0	900.5
1784976231	26.0	0.6	26.6	679.9	217.5	896.8
1784976233	29.6	0.6	30.2	672.9	221.1	893.4
1784976235	33.2	0.6	33.8	665.7	224.7	889.8
1784976237	36.7	0.6	37.4	658.6	228.2	886.2
1784976239	40.3	0.6	41.0	651.4	231.7	882.5
1784976241	43.9	0.6	44.5	644.2	235.3	878.9
1784976243	47.5	0.6	48.1	637.1	238.9	875.3
1784976245	50.9	0.6	51.5	630.3	242.2	871.9
1784976247	54.4	0.6	55.0	623.5	245.7	868.6
1784976249	58.0	0.6	58.6	616.3	249.2	864.9
1784976251	61.4	0.6	62.1	609.5	252.6	861.5
1784976253	64.2	0.6	64.8	604.0	255.4	858.7
1784976255	67.8	0.6	68.4	596.9	258.9	855.2
1784976257	71.4	0.6	72.0	589.7	262.5	851.6
1784976259	74.0	0.6	74.6	584.5	265.1	849.0
1784976261	77.6	0.6	78.2	577.3	268.6	845.3
1784976263	80.6	0.6	81.3	571.0	271.7	842.1
1784976265	83.8	0.6	84.4	564.8	274.7	838.9
1784976267	87.3	0.6	87.9	557.8	278.2	835.4
1784976269	90.7	0.6	91.3	551.0	281.6	832.0
1784976271	94.2	0.6	94.8	544.1	285.1	828.6
1784976273	97.8	0.6	98.4	536.8	288.7	824.9
1784976275	101.4	0.6	102.0	529.8	292.2	821.4
1784976277	104.7	0.6	105.3	523.1	295.5	818.0
1784976279	108.3	0.6	108.9	515.9	299.0	814.3
1784976281	110.9	0.6	111.5	510.6	301.6	811.6
1784976283	114.5	0.6	115.1	503.5	305.2	808.0
1784976285	117.1	0.6	117.7	498.3	307.7	805.4
1784976287	120.7	0.6	121.3	491.2	311.3	801.9
1784976289	124.3	0.6	124.9	484.2	314.8	798.4
1784976291	126.8	0.6	127.5	478.9	317.4	795.7
1784976293	130.4	0.6	131.1	471.9	321.0	792.2
1784976295	133.8	0.6	134.4	465.4	324.2	789.0
1784976297	137.3	0.6	137.9	458.3	327.8	785.5
1784976299	140.9	0.6	141.5	451.1	331.3	781.8
1784976301	144.5	0.6	145.1	444.0	334.9	778.2
1784976303	147.8	0.6	148.4	437.3	338.1	774.9
1784976305	150.4	0.6	151.0	432.2	340.7	772.3
1784976307	154.0	0.6	154.6	425.0	344.3	768.6
1784976309	156.6	0.6	157.2	419.7	346.8	765.9
1784976311	159.2	0.6	159.8	414.5	349.4	763.3
1784976313	162.5	0.6	163.2	407.7	352.7	759.9
1784976315	166.1	0.6	166.7	400.6	356.2	756.2
1784976317	169.7	0.6	170.3	393.3	359.8	752.5
1784976319	173.3	0.6	173.9	386.2	363.4	748.9
1784976321	176.8	0.6	177.5	379.1	366.9	745.3
1784976323	180.4	0.6	181.0	371.9	370.4	741.7
1784976325	184.0	0.6	184.6	364.8	374.0	738.2
1784976327	187.6	0.6	188.2	357.7	377.6	734.6
1784976329	191.2	0.6	191.8	350.6	381.1	731.0
1784976331	193.7	0.6	194.3	345.3	383.6	728.3
1784976333	196.1	0.6	196.7	340.3	386.0	725.7
