#epoch	anon	shmem	unevict	memfree	file	avail
1784987859	3.2	0.5	3.7	888.1	39.5	927.0
1784987861	3.3	0.5	3.8	888.1	39.5	927.0
1784987863	3.3	0.5	3.8	888.1	39.5	927.0
1784987865	3.6	0.5	4.1	887.9	39.5	926.8
1784987867	3.8	0.5	4.3	887.8	39.5	926.8
1784987869	4.8	0.5	5.4	887.1	39.6	926.1
1784987871	5.6	0.5	6.1	886.8	39.6	925.9
1784987873	5.7	0.5	6.3	886.7	39.6	925.8
1784987875	5.8	0.5	6.4	886.6	39.6	925.7
1784987877	5.9	0.5	6.4	886.6	39.6	925.6
1784987879	5.9	0.5	6.5	886.5	39.6	925.6
1784987881	6.0	0.5	6.5	886.4	39.6	925.5
1784987883	6.0	0.5	6.5	886.4	39.6	925.5
1784987885	6.0	0.5	6.6	886.4	39.6	925.5
1784987887	6.0	0.5	6.6	886.4	39.6	925.5
1784987889	8.0	0.5	8.6	885.3	39.6	924.4
1784987891	8.7	0.5	9.3	884.7	39.6	923.8
1784987893	9.3	0.5	9.8	884.4	39.6	923.5
1784987895	9.7	0.5	10.2	884.0	39.6	923.1
1784987897	10.0	0.5	10.5	883.8	39.6	922.9
1784987899	10.2	0.5	10.8	883.6	39.6	922.7
1784987901	10.5	0.5	11.1	883.4	39.6	922.5
1784987903	10.7	0.5	11.2	883.3	39.6	922.4
1784987905	10.5	0.5	11.0	883.4	39.6	922.5
1784987907	10.3	0.5	10.9	883.4	39.8	922.6
1784987909	3.5	0.5	4.0	890.0	39.8	929.2
1784987911	3.6	0.5	4.1	889.7	39.8	929.0
1784987913	3.6	0.5	4.1	889.5	39.8	928.8
1784987915	3.7	0.5	4.2	889.2	39.8	928.5
1784987917	3.8	0.5	4.4	888.8	39.8	928.1
1784987919	4.1	0.6	4.8	887.9	40.1	927.3
1784987921	4.7	0.6	5.3	887.3	40.1	926.8
1784987923	5.3	0.6	5.9	886.7	40.1	926.1
1784987925	5.5	0.6	6.2	886.4	40.1	925.8
1784987927	5.6	0.6	6.3	886.1	40.1	925.6
1784987929	5.7	0.6	6.4	885.8	40.1	925.3
1784987931	5.9	0.6	6.5	885.5	40.2	925.1
1784987933	4.2	0.6	4.8	886.7	40.3	926.4
1784987935	4.2	0.6	4.8	886.6	40.4	926.4
1784987937	4.2	0.6	4.8	885.4	41.6	926.4
1784987939	4.1	0.6	4.8	885.5	41.6	926.5
1784987941	4.2	0.6	4.8	885.5	41.6	926.5
1784987943	4.2	0.6	4.8	885.4	41.6	926.4
1784987945	4.2	0.6	4.8	885.3	41.6	926.3
1784987947	4.1	0.6	4.8	885.4	41.6	926.4
1784987949	4.2	0.6	4.8	885.4	41.6	926.4
1784987951	4.1	0.6	4.8	885.4	41.6	926.4
1784987953	4.1	0.6	4.8	885.2	41.6	926.2
1784987955	4.1	0.6	4.8	885.1	41.6	926.1
1784987957	4.1	0.6	4.8	885.0	41.6	926.0
1784987959	4.2	0.6	4.8	885.0	41.6	926.0
1784987961	4.2	0.6	4.8	884.8	41.6	925.8
1784987963	4.1	0.6	4.8	884.8	41.6	925.8
1784987965	4.1	0.6	4.8	884.9	41.6	925.9
1784987967	4.2	0.6	4.8	884.9	41.6	925.9
1784987969	4.2	0.6	4.8	885.0	41.6	926.0
1784987971	4.1	0.6	4.8	884.9	41.6	925.9
1784987973	4.1	0.6	4.8	884.8	41.6	925.8
1784987975	4.1	0.6	4.8	884.7	41.6	925.7
1784987977	4.1	0.6	4.8	884.6	41.6	925.6
1784987979	4.1	0.6	4.8	884.6	41.6	925.6
1784987981	4.1	0.6	4.8	884.6	41.6	925.6
1784987983	4.1	0.6	4.8	884.9	41.6	925.9
1784987985	4.1	0.6	4.8	884.8	41.6	925.8
1784987987	4.1	0.6	4.8	884.9	41.6	925.9
