#epoch	anon	shmem	unevict	memfree	file	avail
1784981562	3.2	0.5	3.7	928.5	2.1	930.0
1784981564	3.3	0.5	3.8	928.1	2.2	929.8
1784981566	3.3	0.5	3.8	928.1	2.3	929.9
1784981568	3.5	0.5	4.0	927.6	2.6	929.6
1784981570	3.6	0.5	4.1	927.3	2.7	929.5
1784981572	3.8	0.5	4.3	927.0	2.9	929.3
1784981574	4.8	0.5	5.4	926.1	3.0	928.5
1784981576	5.5	0.5	6.0	925.4	3.0	927.9
1784981578	5.7	0.5	6.2	925.2	3.0	927.7
1784981580	5.7	0.5	6.3	925.1	3.0	927.6
1784981582	5.8	0.5	6.4	925.1	3.0	927.5
1784981584	5.9	0.5	6.4	925.0	3.0	927.5
1784981586	5.9	0.5	6.4	924.9	3.0	927.4
1784981588	5.9	0.5	6.5	924.9	3.0	927.3
1784981590	5.9	0.5	6.5	924.8	3.0	927.3
1784981592	6.0	0.5	6.5	924.8	3.0	927.2
1784981594	6.0	0.5	6.5	924.8	3.0	927.2
1784981596	6.0	0.5	6.5	924.7	3.0	927.1
1784981598	8.0	0.5	8.6	922.9	3.0	925.3
1784981600	8.6	0.5	9.2	922.3	3.0	924.8
1784981602	9.3	0.5	9.8	921.8	3.0	924.3
1784981604	9.4	0.5	10.0	921.6	3.0	924.1
1784981606	9.7	0.5	10.3	921.3	3.0	923.8
1784981608	10.0	0.5	10.5	921.1	3.0	923.5
1784981610	10.2	0.5	10.7	920.9	3.0	923.3
1784981612	10.3	0.5	10.8	920.7	3.0	923.2
1784981614	10.4	0.5	10.9	920.6	3.0	923.1
1784981616	10.1	0.5	10.7	920.8	3.0	923.2
1784981618	10.0	0.5	10.6	920.6	3.2	923.2
1784981620	3.4	0.5	4.0	926.8	3.2	929.5
1784981622	3.5	0.5	4.0	926.2	3.3	928.9
1784981624	3.5	0.5	4.1	925.7	3.3	928.4
1784981626	3.6	0.5	4.2	925.1	3.3	927.8
1784981628	3.8	0.5	4.3	924.4	3.3	927.1
1784981630	4.1	0.6	4.7	922.7	3.6	925.7
1784981632	4.7	0.6	5.3	921.6	3.6	924.6
1784981634	5.4	0.6	6.0	920.5	3.6	923.5
