#epoch	anon	shmem	unevict	memfree	file	avail
1784982346	3.2	0.5	3.7	584.8	338.2	922.5
1784982348	3.3	0.5	3.8	584.8	338.2	922.5
1784982350	3.3	0.5	3.8	584.3	338.2	922.0
1784982352	3.6	0.5	4.1	584.2	338.2	921.8
1784982354	3.8	0.5	4.3	583.7	338.2	921.4
1784982356	4.4	0.5	4.9	583.7	338.2	921.4
1784982358	5.6	0.5	6.2	583.7	338.2	921.4
1784982360	5.7	0.5	6.3	583.6	338.2	921.3
1784982362	5.8	0.5	6.4	583.6	338.2	921.3
1784982364	5.9	0.5	6.4	583.6	338.2	921.3
1784982366	5.9	0.5	6.5	583.6	338.2	921.3
1784982368	6.0	0.5	6.5	583.6	338.2	921.3
1784982370	6.0	0.5	6.5	583.6	338.2	921.2
1784982373	6.0	0.5	6.6	583.5	338.2	921.2
1784982375	6.0	0.5	6.6	583.5	338.2	921.2
1784982377	8.0	0.5	8.5	583.0	338.2	920.7
1784982379	8.8	0.5	9.4	582.7	338.2	920.4
1784982381	9.3	0.5	9.9	582.6	338.2	920.3
1784982383	9.6	0.5	10.1	582.5	338.2	920.2
1784982385	9.8	0.5	10.3	582.4	338.2	920.1
1784982387	10.0	0.5	10.6	582.3	338.2	920.0
1784982389	10.2	0.5	10.8	582.3	338.2	920.0
1784982391	10.4	0.5	11.0	582.2	338.2	919.9
1784982393	10.2	0.5	10.7	582.3	338.2	920.0
1784982395	10.1	0.5	10.6	582.3	338.4	920.1
1784982397	3.5	0.5	4.0	588.6	338.4	926.5
1784982399	3.5	0.5	4.1	588.3	338.4	926.1
1784982401	3.6	0.5	4.1	588.0	338.4	925.8
1784982403	3.7	0.5	4.2	587.8	338.4	925.6
1784982405	4.0	0.6	4.6	587.2	338.4	925.1
1784982407	4.4	0.6	5.0	586.3	338.6	924.3
1784982409	4.9	0.6	5.5	585.7	338.6	923.8
1784982411	5.4	0.6	6.0	585.2	338.6	923.2
1784982413	5.5	0.6	6.2	585.0	338.6	923.0
1784982415	5.6	0.6	6.3	584.8	338.6	922.8
1784982417	5.8	0.6	6.4	584.5	338.6	922.5
1784982419	6.1	0.6	6.7	583.8	338.8	921.9
1784982421	4.2	0.6	4.8	584.9	338.8	923.1
1784982423	4.1	0.6	4.8	584.2	339.8	923.3
1784982425	4.1	0.6	4.8	584.3	339.8	923.5
1784982427	4.1	0.6	4.8	584.3	339.8	923.4
1784982429	4.2	0.6	4.8	584.3	339.8	923.4
1784982431	4.1	0.6	4.8	584.2	339.8	923.4
1784982433	4.2	0.6	4.8	584.2	339.8	923.3
1784982435	4.1	0.6	4.8	584.4	339.8	923.5
1784982437	4.1	0.6	4.8	584.3	339.8	923.4
1784982439	4.1	0.6	4.8	584.3	339.8	923.4
1784982441	4.1	0.6	4.8	584.2	339.8	923.3
1784982443	4.1	0.6	4.8	584.2	339.8	923.4
1784982445	4.1	0.6	4.8	584.3	339.8	923.5
1784982447	4.1	0.6	4.8	584.3	339.8	923.4
1784982449	4.1	0.6	4.8	584.3	339.8	923.4
1784982451	4.2	0.6	4.8	584.4	339.8	923.5
1784982453	4.1	0.6	4.8	584.3	339.8	923.4
1784982455	4.2	0.6	4.8	584.2	339.8	923.4
1784982457	4.1	0.6	4.8	584.2	339.8	923.3
1784982459	4.2	0.6	4.8	584.1	339.8	923.3
1784982461	4.1	0.6	4.8	584.2	339.8	923.3
1784982463	4.1	0.6	4.8	584.2	339.8	923.4
1784982465	4.2	0.6	4.8	584.2	339.8	923.3
1784982467	4.1	0.6	4.8	584.3	339.8	923.4
1784982469	4.1	0.6	4.8	584.4	339.8	923.5
1784982471	4.1	0.6	4.8	584.4	339.8	923.6
1784982473	4.2	0.6	4.8	584.3	339.8	923.5
1784982475	4.1	0.6	4.8	584.4	339.8	923.5
1784982477	4.1	0.6	4.8	584.4	339.8	923.5
1784982479	4.2	0.6	4.8	584.4	339.8	923.6
