#epoch	anon	shmem	unevict	memfree	file	avail
1784974777	3.2	0.5	3.7	496.9	423.5	919.9
1784974779	3.3	0.5	3.8	497.0	423.5	920.0
1784974781	3.3	0.5	3.8	496.9	423.5	919.9
1784974783	3.6	0.5	4.1	496.8	423.5	919.8
1784974785	3.7	0.5	4.2	496.7	423.5	919.7
1784974787	3.8	0.5	4.3	496.7	423.5	919.7
1784974789	5.4	0.5	6.0	496.0	423.5	919.0
1784974791	5.7	0.5	6.2	495.9	423.5	918.9
1784974793	5.8	0.5	6.3	495.8	423.5	918.8
1784974795	5.9	0.5	6.4	495.7	423.5	918.7
1784974797	5.9	0.5	6.4	495.5	423.5	918.5
1784974799	5.9	0.5	6.5	495.5	423.5	918.5
1784974801	6.0	0.5	6.5	495.4	423.5	918.5
1784974803	6.0	0.5	6.5	495.4	423.5	918.4
1784974805	6.0	0.5	6.5	495.4	423.5	918.4
1784974807	6.2	0.5	6.7	495.2	423.5	918.2
1784974809	9.3	0.5	9.8	493.4	423.5	916.4
1784974811	9.7	0.5	10.3	492.4	423.5	915.4
1784974813	10.9	0.5	11.4	491.4	423.5	914.5
1784974815	12.0	0.5	12.5	490.1	423.5	913.1
1784974817	12.1	0.5	12.6	489.9	423.5	912.9
1784974819	12.5	0.5	13.0	489.6	423.5	912.6
1784974821	12.6	0.5	13.2	489.5	423.5	912.5
1784974823	13.1	0.5	13.6	489.0	423.5	912.0
1784974825	13.2	0.5	13.8	488.9	423.5	911.9
1784974827	13.2	0.5	13.7	489.0	423.5	912.0
1784974829	13.3	0.5	13.8	489.0	423.5	912.0
1784974831	13.6	0.5	14.1	488.6	423.5	911.6
1784974833	13.8	0.5	14.4	488.4	423.5	911.5
1784974835	13.7	0.5	14.2	488.8	423.5	911.8
1784974837	14.3	0.5	14.9	488.5	423.5	911.5
1784974839	12.4	0.5	12.9	490.2	423.5	913.2
1784974841	12.3	0.5	12.9	490.2	423.6	913.3
1784974843	12.3	0.5	12.9	490.2	423.4	913.1
1784974845	3.4	0.5	4.0	499.0	423.5	922.0
1784974847	3.5	0.5	4.1	498.9	423.5	921.9
1784974849	3.5	0.5	4.1	498.7	423.5	921.7
1784974851	3.6	0.5	4.2	498.5	423.5	921.5
1784974853	3.8	0.5	4.3	498.2	423.6	921.2
1784974855	4.1	0.6	4.7	496.8	424.0	920.2
1784974857	4.6	0.6	5.2	496.3	424.0	919.7
1784974859	5.1	0.6	5.7	495.5	424.0	918.9
1784974861	5.4	0.6	6.1	495.1	424.0	918.5
1784974863	5.6	0.6	6.2	495.1	424.0	918.5
1784974865	5.8	0.6	6.4	494.8	424.0	918.2
1784974867	5.9	0.6	6.6	494.4	424.0	917.7
1784974869	6.1	0.6	6.7	494.0	424.0	917.4
1784974871	6.3	0.6	6.9	493.9	424.0	917.3
1784974873	6.5	0.6	7.1	493.8	424.0	917.2
1784974875	7.1	0.6	7.7	493.4	424.0	916.8
1784974877	6.7	0.6	7.4	493.6	424.2	917.1
1784974879	4.1	0.6	4.7	495.7	424.4	919.5
1784974881	4.1	0.6	4.7	495.6	424.4	919.4
1784974883	4.1	0.6	4.7	495.6	424.4	919.4
1784974885	4.1	0.6	4.7	495.6	424.4	919.4
1784974887	4.1	0.6	4.7	495.7	424.4	919.5
1784974889	4.1	0.6	4.7	495.7	424.4	919.5
1784974891	4.1	0.6	4.7	495.7	424.4	919.5
1784974893	4.1	0.6	4.7	495.6	424.4	919.3
1784974895	4.1	0.6	4.7	495.5	424.4	919.3
1784974897	4.1	0.6	4.7	495.5	424.4	919.3
1784974899	4.1	0.6	4.7	495.4	424.4	919.2
1784974901	4.1	0.6	4.7	495.5	424.4	919.3
1784974903	4.1	0.6	4.7	495.7	424.4	919.5
1784974905	4.1	0.6	4.7	495.8	424.4	919.6
1784974907	4.1	0.6	4.7	496.0	424.4	919.7
1784974909	4.1	0.6	4.7	495.9	424.4	919.7
1784974911	4.1	0.6	4.7	495.9	424.4	919.7
1784974913	4.1	0.6	4.7	495.8	424.4	919.6
1784974915	4.1	0.6	4.7	495.7	424.4	919.5
1784974917	4.1	0.6	4.7	495.6	424.4	919.4
1784974919	4.1	0.6	4.7	495.5	424.4	919.3
1784974921	4.1	0.6	4.7	495.5	424.4	919.3
1784974923	4.1	0.6	4.7	495.5	424.4	919.3
1784974925	4.1	0.6	4.7	495.7	424.4	919.5
1784974927	4.1	0.6	4.7	495.7	424.4	919.4
1784974929	4.1	0.6	4.7	495.8	424.4	919.5
1784974931	4.1	0.6	4.7	495.9	424.4	919.7
1784974933	4.1	0.6	4.7	496.0	424.4	919.8
1784974935	4.1	0.6	4.7	496.0	424.4	919.8
1784974937	4.1	0.6	4.7	495.9	424.4	919.7
1784974939	4.1	0.6	4.7	496.1	424.4	919.9
1784974941	4.1	0.6	4.7	496.0	424.4	919.8
1784974943	4.1	0.6	4.7	495.9	424.4	919.7
1784974945	4.1	0.6	4.7	495.9	424.4	919.7
1784974947	4.1	0.6	4.7	495.9	424.4	919.6
1784974949	4.1	0.6	4.7	495.7	424.4	919.5
1784974951	4.1	0.6	4.7	495.6	424.4	919.4
1784974953	4.1	0.6	4.7	495.5	424.4	919.3
1784974955	4.1	0.6	4.7	495.4	424.4	919.2
1784974957	4.1	0.6	4.7	495.3	424.4	919.1
1784974959	4.1	0.6	4.7	495.2	424.4	919.0
1784974961	4.1	0.6	4.7	495.3	424.4	919.0
1784974963	4.1	0.6	4.7	495.5	424.4	919.3
1784974965	4.1	0.6	4.7	495.7	424.4	919.5
1784974967	4.1	0.6	4.7	495.9	424.4	919.7
1784974969	4.1	0.6	4.7	496.0	424.4	919.8
1784974971	4.1	0.6	4.7	496.1	424.4	919.8
1784974973	6.7	0.6	7.3	493.8	424.4	917.6
1784974975	10.3	0.6	10.9	490.2	424.4	914.0
1784974977	14.6	0.6	15.2	485.7	424.4	909.5
1784974979	18.5	0.6	19.1	481.8	424.4	905.6
1784974981	22.1	0.6	22.7	478.2	424.4	902.0
1784974983	25.7	0.6	26.3	474.6	424.4	898.4
1784974985	29.2	0.6	29.9	471.1	424.4	894.8
1784974987	32.9	0.6	33.5	467.4	424.4	891.2
1784974989	36.7	0.6	37.3	463.5	424.4	887.2
1784974992	40.3	0.6	40.9	459.9	424.4	883.7
1784974994	43.9	0.6	44.5	456.3	424.4	880.0
1784974996	47.5	0.6	48.1	452.7	424.4	876.4
1784974998	51.1	0.6	51.7	449.1	424.4	872.9
1784975000	54.7	0.6	55.3	445.5	424.4	869.3
1784975002	58.3	0.6	58.9	441.9	424.4	865.7
1784975004	61.9	0.6	62.5	438.4	424.4	862.2
1784975006	65.5	0.6	66.1	434.8	424.4	858.6
1784975008	69.0	0.6	69.7	431.1	424.4	854.9
1784975010	72.6	0.6	73.3	427.5	424.4	851.3
1784975012	76.1	0.6	76.7	424.1	424.4	847.9
1784975014	79.5	0.6	80.2	420.6	424.4	844.4
1784975016	83.1	0.6	83.7	417.0	424.4	840.8
1784975018	86.7	0.6	87.3	413.2	424.4	837.0
1784975020	90.3	0.6	90.9	409.5	424.4	833.3
1784975022	93.9	0.6	94.5	405.8	424.4	829.6
1784975024	97.5	0.6	98.1	402.2	424.4	826.0
1784975026	101.1	0.6	101.7	398.5	424.4	822.3
1784975028	104.4	0.6	105.1	395.0	424.4	818.8
1784975030	107.5	0.6	108.2	391.9	424.4	815.7
1784975032	110.9	0.6	111.5	388.6	424.4	812.4
1784975034	114.4	0.6	115.1	385.1	424.4	808.9
1784975036	118.1	0.6	118.7	381.4	424.4	805.2
1784975038	121.6	0.6	122.3	377.8	424.4	801.6
1784975040	125.9	0.6	126.5	373.5	424.4	797.3
1784975042	129.8	0.6	130.4	369.7	424.4	793.5
1784975044	133.4	0.6	134.0	366.1	424.4	789.8
1784975046	137.0	0.6	137.6	362.5	424.4	786.3
1784975048	140.9	0.6	141.5	358.6	424.4	782.4
1784975050	144.5	0.6	145.1	355.0	424.4	778.8
1784975052	147.8	0.6	148.4	351.7	424.4	775.5
1784975054	151.4	0.6	152.0	348.1	424.4	771.8
1784975056	155.0	0.6	155.6	344.6	424.4	768.4
1784975058	157.6	0.6	158.2	342.1	424.4	765.9
1784975060	161.2	0.6	161.8	338.6	424.4	762.4
1784975062	164.8	0.6	165.4	335.1	424.4	758.9
1784975064	168.3	0.6	168.9	331.5	424.4	755.3
1784975066	171.9	0.6	172.5	328.0	424.4	751.8
1784975068	175.5	0.6	176.1	324.4	424.4	748.2
1784975070	178.1	0.6	178.7	321.9	424.4	745.7
1784975072	181.7	0.6	182.3	318.2	424.4	742.0
1784975074	184.5	0.6	185.1	315.4	424.4	739.2
1784975076	187.9	0.6	188.5	312.0	424.4	735.8
1784975078	191.2	0.6	191.8	308.8	424.4	732.5
1784975080	194.8	0.6	195.4	305.2	424.4	729.0
1784975082	198.3	0.6	199.0	301.6	424.4	725.4
1784975084	201.9	0.6	202.5	298.0	424.4	721.8
1784975086	205.2	0.6	205.8	294.7	424.4	718.5
1784975088	208.3	0.6	209.0	291.4	424.4	715.2
1784975090	211.4	0.6	212.0	288.3	424.4	712.1
1784975092	214.3	0.6	214.9	285.4	424.4	709.2
1784975094	217.6	0.6	218.2	282.1	424.4	705.9
1784975096	220.2	0.6	220.8	279.6	424.4	703.4
1784975098	223.5	0.6	224.1	276.3	424.4	700.1
1784975100	227.1	0.6	227.7	272.8	424.4	696.6
1784975102	229.6	0.6	230.2	270.3	424.4	694.1
1784975104	232.0	0.6	232.7	267.9	424.4	691.7
1784975106	234.6	0.6	235.2	265.4	424.4	689.2
1784975108	237.9	0.6	238.5	262.2	424.4	685.9
1784975110	241.4	0.6	242.0	258.6	424.4	682.4
1784975112	244.2	0.6	244.8	255.7	424.4	679.5
1784975114	246.3	0.6	247.0	253.5	424.4	677.3
1784975116	248.9	0.6	249.6	250.8	424.4	674.6
1784975118	252.2	0.6	252.8	247.5	424.4	671.3
1784975120	255.1	0.6	255.7	244.6	424.4	668.4
1784975122	257.1	0.6	257.7	242.5	424.4	666.3
1784975124	259.3	0.6	259.9	240.0	424.4	663.8
1784975126	262.7	0.6	263.3	237.1	424.4	660.8
1784975128	264.9	0.6	265.5	234.8	424.4	658.6
1784975130	266.9	0.6	267.5	232.8	424.4	656.6
1784975132	270.2	0.6	270.8	229.6	424.4	653.4
1784975134	272.4	0.6	273.0	227.4	424.4	651.2
1784975136	274.1	0.6	274.7	225.6	424.4	649.4
1784975138	277.3	0.6	278.0	222.3	424.4	646.0
1784975140	279.4	0.6	280.1	220.1	424.4	643.9
1784975142	281.1	0.6	281.7	218.4	424.4	642.1
1784975144	284.3	0.6	284.9	215.3	424.4	639.1
1784975146	286.2	0.6	286.8	213.5	424.4	637.3
1784975148	288.2	0.6	288.8	211.6	424.4	635.4
1784975150	291.4	0.6	292.0	208.4	424.4	632.1
1784975152	293.0	0.6	293.7	206.8	424.4	630.6
1784975154	295.4	0.6	296.0	204.5	424.4	628.3
1784975156	298.3	0.6	299.0	201.4	424.4	625.2
1784975158	299.4	0.6	300.0	200.0	424.4	623.8
1784975160	302.5	0.6	303.1	196.9	424.4	620.7
1784975162	304.6	0.6	305.2	194.8	424.4	618.6
1784975164	305.9	0.6	306.5	193.0	424.4	616.8
1784975166	309.4	0.6	310.0	190.1	424.4	613.9
1784975168	310.9	0.6	311.5	188.6	424.4	612.4
1784975170	313.3	0.6	313.9	186.1	424.4	609.9
1784975172	315.6	0.6	316.2	183.7	424.4	607.5
1784975174	317.2	0.6	317.8	182.1	424.4	605.9
1784975176	320.2	0.6	320.8	179.1	424.4	602.9
1784975178	321.7	0.6	322.4	177.4	424.4	601.2
1784975180	324.1	0.6	324.7	175.1	424.4	598.8
1784975182	326.5	0.6	327.2	172.6	424.4	596.4
1784975184	328.0	0.6	328.6	171.1	424.4	594.8
1784975186	331.2	0.6	331.8	167.8	424.4	591.6
1784975188	332.8	0.6	333.4	166.2	424.4	590.0
1784975190	334.9	0.6	335.5	164.1	424.4	587.9
1784975192	337.6	0.6	338.3	161.3	424.4	585.1
1784975194	338.7	0.6	339.4	160.3	424.4	584.1
1784975196	342.0	0.6	342.6	157.0	424.4	580.8
1784975198	343.6	0.6	344.2	155.4	424.4	579.2
1784975200	345.6	0.6	346.2	153.0	424.4	576.8
1784975202	348.0	0.6	348.6	150.8	424.4	574.6
1784975204	349.5	0.6	350.1	149.2	424.4	573.0
1784975206	352.5	0.6	353.1	146.3	424.4	570.1
1784975208	354.1	0.6	354.7	144.7	424.4	568.5
1784975210	356.4	0.6	357.0	142.4	424.4	566.2
1784975212	358.7	0.6	359.3	140.1	424.4	563.9
1784975214	360.0	0.6	360.6	138.7	424.4	562.5
1784975216	363.1	0.6	363.7	135.7	424.4	559.5
1784975218	363.9	0.6	364.5	134.9	424.4	558.7
1784975220	367.1	0.6	367.8	131.6	424.4	555.4
1784975222	368.5	0.6	369.1	130.3	424.4	554.1
1784975224	370.8	0.6	371.4	128.0	424.4	551.7
1784975226	373.0	0.6	373.7	125.7	424.4	549.5
1784975228	374.4	0.6	375.0	124.4	424.4	548.2
1784975230	377.6	0.6	378.2	121.1	424.4	544.9
1784975232	378.2	0.6	378.9	120.5	424.4	544.2
1784975234	381.5	0.6	382.1	117.2	424.4	541.0
1784975236	382.7	0.6	383.4	116.0	424.4	539.8
1784975238	385.1	0.6	385.7	113.6	424.4	537.4
1784975240	386.4	0.6	387.1	111.8	424.4	535.6
1784975242	388.7	0.6	389.3	109.9	424.4	533.7
1784975244	389.8	0.6	390.5	108.3	424.4	532.1
1784975246	392.3	0.6	392.9	106.3	424.4	530.1
1784975248	393.1	0.6	393.8	105.6	424.4	529.4
1784975250	395.8	0.6	396.4	102.9	424.4	526.7
1784975252	396.2	0.6	396.8	102.5	424.4	526.3
1784975254	399.2	0.6	399.8	99.6	424.4	523.3
