#epoch	anon	shmem	unevict	memfree	file	avail
1784985499	3.2	0.5	3.7	799.4	127.5	926.3
1784985501	3.3	0.5	3.8	799.2	127.6	926.3
1784985503	3.3	0.5	3.8	799.2	127.6	926.2
1784985505	3.6	0.5	4.1	799.0	127.6	926.1
1784985507	3.8	0.5	4.3	798.8	127.6	925.9
1784985509	5.0	0.5	5.5	798.1	127.7	925.2
1784985511	5.5	0.5	6.0	797.8	127.7	925.0
1784985513	5.8	0.5	6.3	797.5	127.7	924.7
1784985515	5.8	0.5	6.3	797.5	127.7	924.7
1784985517	5.9	0.5	6.4	797.4	127.7	924.6
1784985519	5.9	0.5	6.4	797.4	127.7	924.6
1784985521	5.9	0.5	6.5	797.4	127.7	924.5
1784985523	6.0	0.5	6.5	797.3	127.7	924.5
1784985525	6.0	0.5	6.6	797.3	127.7	924.5
1784985527	6.0	0.5	6.6	797.3	127.7	924.5
1784985529	6.1	0.5	6.6	797.2	127.7	924.4
1784985531	6.8	0.5	7.3	796.6	127.7	923.8
1784985533	8.1	0.5	8.6	795.6	127.7	922.8
1784985535	9.0	0.5	9.5	794.7	127.7	921.9
1784985537	9.4	0.5	10.0	794.3	127.7	921.5
1784985539	9.7	0.5	10.3	793.9	127.7	921.1
1784985541	10.0	0.5	10.5	793.7	127.7	920.9
1784985543	10.3	0.5	10.8	793.4	127.7	920.6
1784985545	10.4	0.5	11.0	793.3	127.7	920.5
1784985547	10.6	0.5	11.2	793.1	127.7	920.3
1784985549	10.5	0.5	11.0	793.1	127.7	920.3
1784985552	10.5	0.5	11.0	793.0	127.8	920.3
1784985554	3.4	0.5	4.0	799.8	127.9	927.2
1784985556	3.5	0.5	4.1	799.5	127.9	926.8
1784985558	3.5	0.5	4.1	798.9	127.9	926.3
1784985560	3.6	0.5	4.2	798.3	127.9	925.7
1784985562	3.8	0.5	4.3	797.7	127.9	925.1
1784985564	4.1	0.6	4.8	796.4	128.2	923.9
1784985566	4.7	0.6	5.3	795.5	128.2	923.1
1784985568	5.2	0.6	5.8	794.6	128.2	922.2
1784985570	5.5	0.6	6.1	794.1	128.2	921.6
1784985572	5.6	0.6	6.2	793.9	128.2	921.5
1784985574	5.7	0.6	6.3	793.6	128.2	921.2
1784985576	6.0	0.6	6.6	793.0	128.2	920.6
1784985578	6.0	0.6	6.6	792.5	128.4	920.2
1784985580	4.2	0.6	4.8	793.9	128.5	921.7
1784985582	4.1	0.6	4.8	792.8	129.6	921.8
1784985584	4.2	0.6	4.8	792.6	129.6	921.6
1784985586	4.1	0.6	4.8	792.4	129.6	921.4
1784985588	4.1	0.6	4.8	792.2	129.6	921.2
1784985590	4.2	0.6	4.8	792.0	129.6	921.0
1784985592	4.1	0.6	4.7	791.9	129.6	920.9
1784985594	4.1	0.6	4.8	791.8	129.6	920.8
1784985596	4.1	0.6	4.8	791.7	129.6	920.7
1784985598	4.2	0.6	4.8	791.6	129.6	920.6
1784985600	4.1	0.6	4.8	791.5	129.6	920.5
1784985602	4.1	0.6	4.8	791.7	129.6	920.7
1784985604	4.1	0.6	4.8	791.7	129.6	920.7
1784985606	4.1	0.6	4.8	791.6	129.6	920.6
1784985608	4.1	0.6	4.8	791.6	129.6	920.6
1784985610	4.1	0.6	4.8	791.7	129.6	920.7
1784985612	4.2	0.6	4.8	791.6	129.6	920.6
1784985614	4.1	0.6	4.8	791.6	129.6	920.6
1784985616	4.1	0.6	4.8	791.6	129.6	920.6
1784985618	4.1	0.6	4.8	791.5	129.6	920.5
1784985620	4.1	0.6	4.8	791.6	129.6	920.6
1784985622	4.1	0.6	4.8	791.6	129.6	920.6
1784985624	4.1	0.6	4.8	791.6	129.6	920.6
1784985626	4.1	0.6	4.8	791.5	129.6	920.5
1784985628	4.1	0.6	4.8	791.6	129.6	920.6
1784985630	4.1	0.6	4.8	791.5	129.6	920.5
1784985632	4.1	0.6	4.8	791.5	129.6	920.5
1784985634	4.1	0.6	4.8	791.4	129.6	920.4
1784985636	4.2	0.6	4.8	791.5	129.6	920.5
1784985638	4.1	0.6	4.8	791.6	129.6	920.6
1784985640	4.1	0.6	4.8	791.6	129.6	920.6
1784985642	4.1	0.6	4.8	791.6	129.6	920.6
1784985644	4.1	0.6	4.8	791.5	129.6	920.5
1784985646	4.1	0.6	4.8	791.5	129.6	920.5
1784985648	4.1	0.6	4.8	791.6	129.6	920.6
1784985650	4.1	0.6	4.8	791.5	129.6	920.5
1784985652	4.1	0.6	4.8	791.5	129.6	920.5
1784985654	4.1	0.6	4.8	791.5	129.6	920.5
1784985656	4.1	0.6	4.8	791.5	129.6	920.5
1784985658	4.2	0.6	4.8	791.4	129.6	920.4
1784985660	4.1	0.6	4.8	791.3	129.6	920.3
1784985662	4.2	0.6	4.8	791.2	129.6	920.2
1784985664	4.1	0.6	4.8	791.4	129.6	920.4
1784985666	4.1	0.6	4.8	791.3	129.6	920.3
1784985668	4.1	0.6	4.8	791.4	129.6	920.4
1784985670	4.2	0.6	4.8	791.6	129.6	920.6
1784985672	4.1	0.6	4.8	791.7	129.6	920.7
1784985674	4.1	0.6	4.8	791.6	129.6	920.6
1784985676	4.2	0.6	4.8	791.7	129.6	920.7
1784985678	4.1	0.6	4.8	791.6	129.6	920.6
1784985680	4.1	0.6	4.8	791.6	129.6	920.6
1784985682	4.1	0.6	4.8	791.6	129.6	920.6
1784985684	4.2	0.6	4.8	791.6	129.6	920.6
1784985686	4.1	0.6	4.8	791.5	129.6	920.5
1784985688	4.1	0.6	4.8	791.5	129.6	920.5
1784985690	4.1	0.6	4.8	791.5	129.6	920.5
1784985692	4.2	0.6	4.8	791.5	129.6	920.5
1784985694	4.1	0.6	4.8	791.4	129.6	920.4
1784985696	4.1	0.6	4.8	791.4	129.6	920.4
1784985698	4.2	0.6	4.8	791.3	129.6	920.3
1784985700	4.1	0.6	4.8	791.4	129.6	920.4
1784985702	4.1	0.6	4.8	791.5	129.6	920.5
1784985704	4.1	0.6	4.8	791.5	129.6	920.5
1784985706	4.1	0.6	4.8	791.4	129.6	920.4
1784985708	4.1	0.6	4.8	791.6	129.6	920.6
1784985710	4.1	0.6	4.8	791.6	129.6	920.6
1784985712	4.1	0.6	4.8	791.6	129.6	920.6
1784985714	4.1	0.6	4.8	791.6	129.6	920.6
1784985716	4.1	0.6	4.8	791.5	129.6	920.5
1784985718	4.1	0.6	4.8	791.5	129.6	920.5
1784985720	4.1	0.6	4.8	791.6	129.6	920.6
1784985722	6.4	0.6	7.1	787.1	131.9	918.4
1784985724	9.6	0.6	10.2	780.8	135.0	915.1
1784985726	12.9	0.6	13.6	774.0	138.3	911.7
1784985728	16.5	0.6	17.2	767.0	141.9	908.2
1784985730	20.1	0.6	20.7	759.9	145.4	904.6
1784985732	22.7	0.6	23.3	754.6	148.0	902.0
1784985734	26.3	0.6	26.9	747.4	151.6	898.3
1784985736	29.6	0.6	30.3	740.8	154.8	895.0
1784985738	33.2	0.6	33.8	733.7	158.4	891.4
1784985740	36.8	0.6	37.4	726.5	161.9	887.8
1784985742	40.4	0.6	41.0	719.3	165.5	884.1
1784985744	43.7	0.6	44.3	712.5	168.7	880.7
1784985746	46.6	0.6	47.2	706.7	171.6	877.7
1784985748	49.8	0.6	50.5	700.1	174.9	874.3
1784985750	52.5	0.6	53.1	694.9	177.4	871.7
1784985752	55.1	0.6	55.7	689.6	180.0	869.0
1784985754	58.6	0.6	59.3	682.5	183.6	865.5
1784985756	62.0	0.6	62.6	675.9	186.8	862.1
1784985758	65.5	0.6	66.1	669.0	190.4	858.7
1784985760	68.8	0.6	69.4	662.4	193.6	855.4
1784985762	72.0	0.6	72.6	656.2	196.8	852.3
1784985764	75.0	0.6	75.6	650.1	199.8	849.3
1784985766	77.6	0.6	78.2	644.9	202.3	846.6
1784985768	80.2	0.6	80.8	639.8	204.9	844.1
1784985770	83.5	0.6	84.1	633.2	208.2	840.8
1784985772	87.1	0.6	87.7	626.1	211.7	837.2
1784985774	90.6	0.6	91.3	619.1	215.2	833.7
1784985776	93.9	0.6	94.6	612.5	218.5	830.4
1784985778	96.6	0.6	97.2	607.5	221.1	827.9
1784985780	99.2	0.6	99.8	602.4	223.7	825.4
1784985782	101.7	0.6	102.4	597.2	226.2	822.8
1784985784	105.1	0.6	105.7	590.6	229.5	819.4
1784985786	108.6	0.6	109.2	583.4	233.0	815.8
1784985788	112.2	0.6	112.8	576.3	236.6	812.3
1784985790	115.4	0.6	116.1	569.8	239.8	809.0
1784985792	118.1	0.6	118.7	564.5	242.4	806.3
1784985794	120.7	0.6	121.3	559.5	245.0	803.8
1784985796	123.3	0.6	123.9	554.3	247.6	801.3
1784985798	126.6	0.6	127.2	547.7	250.8	797.9
1784985800	130.2	0.6	130.8	540.7	254.4	794.4
1784985802	133.4	0.6	134.1	534.1	257.6	791.1
1784985804	136.1	0.6	136.7	529.1	260.2	788.6
1784985806	138.6	0.6	139.3	523.9	262.8	786.1
1784985808	141.2	0.6	141.9	518.8	265.3	783.5
1784985810	144.6	0.6	145.2	512.2	268.6	780.1
1784985812	148.1	0.6	148.7	505.1	272.1	776.6
1784985814	151.4	0.6	152.0	498.5	275.4	773.3
1784985816	154.0	0.6	154.6	493.4	278.0	770.7
1784985818	156.6	0.6	157.3	488.2	280.6	768.1
1784985820	159.2	0.6	159.8	483.0	283.1	765.5
1784985822	162.5	0.6	163.1	475.9	286.4	761.7
1784985824	164.8	0.6	165.4	471.0	288.6	759.0
1784985826	166.4	0.6	167.0	467.4	290.2	757.0
1784985828	169.7	0.6	170.3	460.6	293.5	753.4
1784985830	171.7	0.6	172.3	456.3	295.5	751.1
1784985832	173.3	0.6	173.9	452.6	297.1	749.1
1784985834	176.6	0.6	177.2	445.9	300.3	745.6
1784985836	178.2	0.6	178.8	442.4	301.9	743.6
1784985838	180.4	0.6	181.1	437.5	304.2	741.1
1784985840	182.7	0.6	183.3	432.7	306.4	738.5
1784985842	184.3	0.6	185.0	429.1	308.0	736.5
1784985844	187.6	0.6	188.2	422.2	311.2	732.9
1784985846	189.2	0.6	189.8	418.8	312.8	731.0
1784985848	191.3	0.6	191.9	414.4	314.8	728.6
1784985850	194.3	0.6	194.9	408.0	317.9	725.2
1784985852	195.5	0.6	196.1	405.4	319.1	723.8
1784985854	198.3	0.6	198.9	399.2	321.9	720.5
1784985856	200.2	0.6	200.8	395.4	323.7	718.5
1784985858	201.9	0.6	202.6	391.5	325.5	716.4
1784985860	204.7	0.6	205.3	386.2	328.2	713.7
1784985862	205.8	0.6	206.4	383.7	329.4	712.4
1784985864	208.9	0.6	209.5	377.5	332.4	709.3
1784985866	210.5	0.6	211.1	374.6	333.9	707.9
1784985868	212.8	0.6	213.4	369.9	336.2	705.5
1784985870	215.1	0.6	215.7	365.3	338.4	703.1
1784985872	216.4	0.6	217.0	362.7	339.7	701.8
1784985874	219.2	0.6	219.8	357.1	342.5	699.0
1784985876	220.3	0.6	220.9	354.8	343.6	697.8
1784985878	223.2	0.6	223.8	348.9	346.5	694.8
1784985880	224.8	0.6	225.5	345.6	348.1	693.1
1784985882	227.1	0.6	227.7	341.0	350.4	690.7
1784985884	228.6	0.6	229.3	337.8	351.9	689.1
1784985886	230.7	0.6	231.4	333.8	353.9	687.1
1784985888	233.0	0.6	233.6	329.2	356.2	684.8
1784985890	234.3	0.6	235.0	326.5	357.5	683.4
1784985892	237.2	0.6	237.8	320.8	360.4	680.5
1784985894	238.2	0.6	238.8	318.7	361.4	679.4
1784985896	241.2	0.6	241.8	312.7	364.3	676.4
1784985898	242.7	0.6	243.3	309.0	365.9	674.3
1784985900	245.0	0.6	245.7	304.9	368.1	672.4
1784985902	246.4	0.6	247.0	302.0	369.5	670.9
1784985904	248.7	0.6	249.3	297.6	371.7	668.7
1784985906	251.0	0.6	251.6	293.2	374.0	666.6
1784985908	252.3	0.6	252.9	290.7	375.3	665.4
1784985910	254.9	0.6	255.5	285.6	377.9	662.9
1784985912	256.2	0.6	256.8	283.2	379.1	661.7
1784985914	259.1	0.6	259.8	277.3	382.1	658.7
1784985916	260.2	0.6	260.8	275.1	383.1	657.6
1784985918	263.0	0.6	263.6	269.5	385.9	654.8
1784985920	265.3	0.6	266.0	264.8	388.2	652.4
1784985922	266.9	0.6	267.6	261.6	389.8	650.7
1784985924	270.2	0.6	270.9	255.0	393.1	647.4
1784985926	273.0	0.6	273.6	249.4	395.8	644.6
